audio_path,transcript,language,duration_ms,word_count,Part
TheDirection_1_198_1118340_1129517.wav,فأنت اتشوف تقول يعني أنا [what a loss] في هذاك الوقت، طبعا تحاول إنك أنت [[I will I will try my best to survive ,CS,11177,19,Mixat-Part1
TheDirection_1_199_1129517_1137823.wav,لكن ما يمنع إن الإنسان يعيش ياخذ وقته في  [grief],Arabic,8306,9,Mixat-Part1
TheDirection_1_200_1137823_1138345.wav,صح.,Arabic,522,1,Mixat-Part1
TheDirection_1_201_1138345_1148512.wav,ياخذ وقته، خذ وقتك، لإنه إذا ما صار إذا ما إذا ما مريت في هالمرحله من ال[grief] قد يكون لك، قد تكون لها آثار عكسيه ,CS,10167,25,Mixat-Part1
TheDirection_1_202_1148512_1154936.wav,آثارها سيئه جدًا، أنا دومًا أقولها قول يا أخي إذا أنت زعلان تقول أنا زعلان.,Arabic,6424,15,Mixat-Part1
TheDirection_1_203_1154936_1155471.wav,[yes].,English,535,1,Mixat-Part1
TheDirection_1_204_1155471_1158028.wav,[show that] بين إنك أنت زعلان.,CS,2557,6,Mixat-Part1
TheDirection_1_205_1158028_1158418.wav,صحيح.,Arabic,390,1,Mixat-Part1
TheDirection_1_206_1158418_1160338.wav,أنت متضايج، بين إن أنت متضايج.,Arabic,1920,6,Mixat-Part1
TheDirection_1_207_1160338_1162984.wav,لا تغش نفسك وتغش الناس حولك.,Arabic,2646,6,Mixat-Part1
TheDirection_1_208_1162984_1163297.wav,أبدًا.,Arabic,313,1,Mixat-Part1
TheDirection_1_209_1163297_1172802.wav,خلاص الإنسان عباره عن مشاعر، ترى مره، زعلان مره متضايج، مره فرحان، مره سعيد، مره فا طاقتك تكون فوق مره تنزل.,Arabic,9505,21,Mixat-Part1
TheDirection_1_210_1172802_1178739.wav,بس اسوأ شي ممكن إن إحنا نسويه، خاصه في هالمواقف هاي إن أنت تبين لا لا أنا.,Arabic,5937,17,Mixat-Part1
TheDirection_1_211_1178739_1179366.wav,أنا بخير.,Arabic,627,2,Mixat-Part1
TheDirection_1_212_1179366_1184693.wav,أنا بخير ما في شي أنا مبتسم وأنا مرتاح لا فعلًا فأنت.,Arabic,5327,12,Mixat-Part1
TheDirection_1_213_1184693_1200189.wav,فا مثل ما اتفضلت، المرحله صعبه فكانت هذي ال[therapist] تي تيلس وياك في الأسبوع مره أو مرتين ,CS,15496,17,Mixat-Part1
TheDirection_1_214_1200189_1201409.wav,كم تميت بره البلاد؟,Arabic,1220,4,Mixat-Part1
TheDirection_1_215_1201409_1211165.wav,تميت يا بدر من سبتمبر شهر تسعه تقريبًا إلى شهر اثنين تسعه عشره إحدى عشر يعني أربع، خمس شهور.,Arabic,9756,19,Mixat-Part1
TheDirection_1_216_1211165_1225210.wav,أول اثنين رجعت الإمارات الحمد لله تميت طبعا شهرين في المستشفى [inpatient] وعلاج مكثف، علاج طبيعي ،وعلاج تأهيلي يعلمونك كيف تنتقل كيف تسير، كيف اتي؟,CS,14045,24,Mixat-Part1
TheDirection_1_217_1225210_1243303.wav,بس برجع لنقطه إن أنت لا تبين أو تغش عمرك إنك أنت بخير، وأنت قلت لي ما شاء الله عليك إيجابي وكذا.  فالناس أحيانا اتشوف تقول لك هو ما شا الله عليه محمد يسير و يطلع بخير ما في شي بصحه صح.,Arabic,18093,42,Mixat-Part1
TheDirection_1_219_1243372_1252682.wav,و[this exactly] يعني هذا هو بالضبط الشي اللي يحس فيه محمد لما يطلع بره.,CS,9310,14,Mixat-Part1
TheDirection_1_220_1252682_1260011.wav,لكن ما يعني هذا إن محمد ما يمر في صعوبات ما يمر في.,Arabic,7329,13,Mixat-Part1
TheDirection_1_221_1260011_1260847.wav,تحديات خلال اليوم.,Arabic,836,3,Mixat-Part1
TheDirection_1_222_1260847_1273834.wav,تحديات يوميه عرفت علي، لكن إذا ما أقلمت نفسك، ما عديت عمرك نفسيًا لتقبل هذا التغيير بتتعب بتتعب,Arabic,12987,16,Mixat-Part1
TheDirection_1_223_1273834_1283358.wav,فمحمد يحاول قدر المستطاع إنه يمر في هاي التحديات اللي يشوفها يوميًا، لأن هاي خطوات إضافيه في كل مرحله.,Arabic,9524,19,Mixat-Part1
TheDirection_1_224_1283358_1296291.wav,من أنت يعني من مشيتك، من نقلتك للسياره، من طلعتك منها هاي مثل خطوات إضافيه أنت مو متعود علىها، في البدايه كانت صدمه يعني أنا [I have to do this] ولازم أسوي كذا، ولازم أسوي.,CS,12933,35,Mixat-Part1
TheDirection_1_225_1296291_1304613.wav,لكن مع الوقت تتعود عليها صعبه، لكن خلاص تجلس تتعود عليها، وتأقلم عمرك عليها الإنسان سبحان الله بطبعه يتأقلم.,Arabic,8322,19,Mixat-Part1
TheDirection_1_226_1304613_1305065.wav,صحيح.,Arabic,452,1,Mixat-Part1
TheDirection_1_227_1305065_1307291.wav,يتأقلم، على أي ظرف.,Arabic,2226,4,Mixat-Part1
TheDirection_1_228_1307291_1319102.wav,تصدق على إطار التأقلم، على إطار التأقلم بضي اسمح لي على المقاطعه فا، أجول تأكيدًا لهاي المعلومه سبحان الله، إذا ييتك أنا في ألفين وتسعتا.  ,Arabic,11811,1,Mixat-Part1
TheDirection_1_229_1319102_1328731.wav,وقلت لك محمد شوف طلعه من البيت ماشي، سلام ماشي، مويه ما شي، زيارات ما شي.,Arabic,9629,16,Mixat-Part1
TheDirection_1_230_1328731_1339371.wav,زين؟ وأبشرك بعد أجول لك بتلبس كمام ما تتحرك إلا بدون كمام، بدون كمام ماشي ما تروح اتسير مكان من غير كمام بتقول شو تقول أنت؟ مستحي ,Arabic,10640,10,Mixat-Part1
TheDirection_1_232_1339426_1340184.wav,سبحان الله.,Arabic,758,2,Mixat-Part1
TheDirection_1_233_1340184_1345449.wav,يزيد وقتها أقولك واتخيل إذا ها الشي هذا استوي بتقول لا مستحيل، بتخبش ما أطلع كيف ما أسير؟,Arabic,5265,18,Mixat-Part1
TheDirection_1_234_1345449_1347126.wav,سبحان الله يت الجائحه.,Arabic,1677,4,Mixat-Part1
TheDirection_1_235_1347126_1347576.wav,بالظبط.,Arabic,450,1,Mixat-Part1
TheDirection_1_236_1347576_1348796.wav,وجلسنا في بيوتنا.,Arabic,1220,3,Mixat-Part1
TheDirection_1_237_1348796_1349041.wav,بالظبط.,Arabic,245,1,Mixat-Part1
TheDirection_1_238_1349041_1354159.wav,وأول فتره كانت صعبه على على الناس حد من الناس اتجول له أنت ما بتطلع بيتخبل. ,Arabic,5118,4,Mixat-Part1
TheDirection_1_239_1354159_1354729.wav,أبدًا.,Arabic,570,1,Mixat-Part1
TheDirection_1_240_1354729_1365362.wav,بيجن جنونه مثل ما يقولون، لكن بني آدم سبحان الله يقدر يتأقلم ورد مره ثانيه، يتأقلم حد من الناس تأقلم لدرجه إنه الحين تعال طلعه.,Arabic,10633,25,Mixat-Part1
TheDirection_1_241_1365362_1368251.wav,تعال طلعه من البيت الحين ما يبغى يطلع من البيت خلاص.,Arabic,2889,11,Mixat-Part1
TheDirection_1_242_1368251_1370600.wav,ما يبغى يطلع فسبحان الله.,Arabic,2349,5,Mixat-Part1
TheDirection_1_243_1370600_1372785.wav,وأنا واحد منهم على فكره.,Arabic,2185,5,Mixat-Part1
TheDirection_1_244_1372785_1382081.wav,تتأقلم الإنسان سبحان الله يتأقلم، فأنت تقول فعًلا إنه في البدايه الموضوع ممكن يكون وايد صعب، إلين ما تتأقلم.,Arabic,9296,19,Mixat-Part1
TheDirection_1_245_1382081_1392704.wav,لكن يبا له متابع مثلًا ذكرت لي أحيانًا في الدوله اللي أنت كنت فيها والمستشفى اللي كنت فيها، كان فيه شخص ييي ويأهلك يقول لك هذا اللي لازم تسويه اتسوي بهالطريقه.,Arabic,10623,31,Mixat-Part1
TheDirection_1_246_1392704_1393644.wav,جدًا ضروري.,Arabic,940,2,Mixat-Part1
TheDirection_1_247_1393644_1406669.wav,فالأشياء اللي هي ال- اليوميه اللي جبل اتكون نوعًا ما من الأمور المسلمه بسيطه عادي يتحرك الحين لا يبالها، طريقه ثانيه ممكن تسويها ولكن بطريقه ثاني. ,Arabic,13025,3,Mixat-Part1
TheDirection_1_248_1406669_1422085.wav,بالظبط مثل ما تفضلت يوم جلت الريال صبعه، فأنا أجول لهم سبحان الله نحن يوم نيلس للتشهد حركه الصبع هاي، هاي أنت تسويها لا إراديًا هاي، يعني شو النعمه اللي نحن فيها إن الواحد يقدر يحرك صبعه,Arabic,15416,19,Mixat-Part1
TheDirection_1_250_1422105_1422627.wav,نعم.,Arabic,522,1,Mixat-Part1
TheDirection_1_251_1422627_1424020.wav,يرمش بعينه.,Arabic,1393,2,Mixat-Part1
TheDirection_1_252_1424020_1424542.wav,سبحان الله.,Arabic,522,2,Mixat-Part1
TheDirection_1_253_1424542_1427083.wav,نعم سبحان الله نحن غافلين عنها.,Arabic,2541,6,Mixat-Part1
TheDirection_1_254_1427083_1428232.wav,نعم نعم صدق.,Arabic,1149,3,Mixat-Part1
TheDirection_1_255_1428232_1432122.wav,وأنا كنت بجيب بطي ويايا اليوم على فكره.,Arabic,3890,8,Mixat-Part1
TheDirection_1_256_1432122_1433375.wav,زين جان يبته.,Arabic,1253,3,Mixat-Part1
TheDirection_1_257_1433375_1434628.wav,كنت بيبه التصوير.,Arabic,1253,3,Mixat-Part1
TheDirection_1_258_1434628_1436234.wav,بطل ال[go kart] هذا.,CS,1606,4,Mixat-Part1
TheDirection_1_259_1436234_1445565.wav,يعني شوف وجود مثلًا بطي، وجود عندك حرمه صالحه وياك في البيت تدعمك، أهلك حولك الوالد والوالده الله يحفظهم.,Arabic,9331,19,Mixat-Part1
TheDirection_1_260_1445565_1451049.wav,أنا بطي [Is my big- biggest support] صراحه [He is my hero].,Arabic,5484,4,Mixat-Part1
TheDirection_1_261_1451049_1452337.wav,ما شاء الله عليه.,Arabic,1288,4,Mixat-Part1
TheDirection_1_262_1452337_1459664.wav,دايمًا يي سبحان ذوالأطفال يلاحظون، حتى خلال الجلسات العلاج النفسي اللي كنت أسويها في أمريكا.,Arabic,7327,15,Mixat-Part1
TheDirection_1_263_1459664_1475437.wav,كانت تسألني شو رده فعل بطي للموضوع؟ كيف تقبله لل- لل أنت تمر فيه؟ طبعًا بطي كان عمره ثلاث سنين هذيج الفتره، فبعده ما كان مستوعب في اللي صاير بس اليوم بطي واعي وعار. ,Arabic,15773,9,Mixat-Part1
TheDirection_1_264_1475437_1487943.wav,يي يقولي بويا تبى شي؟ أيب لك شي؟ أنا بيي بحول مثلًا بيي بنتقل على الكرسي مالي يوخذ يي يوقف ورا الكرسي روحه يبطل وهذا ويشيل لي الكرسي ويروح.,Arabic,12506,29,Mixat-Part1
TheDirection_1_265_1487943_1491181.wav,جانب المسؤوليه عنده نمي في سن.,Arabic,3238,6,Mixat-Part1
TheDirection_1_266_1491181_1494339.wav,في مسؤوليه عنا في سن صغير لكن ما شا الله عليه عارف.,Arabic,3158,12,Mixat-Part1
TheDirection_1_267_1494339_1496629.wav,ترى هي الظروف تفرض عليك أشياء وتعلمك.,Arabic,2290,7,Mixat-Part1
TheDirection_1_268_1496629_1497255.wav,بالظبط,Arabic,626,1,Mixat-Part1
TheDirection_1_269_1497255_1505505.wav,فسبحان الله بعد نفس الشي أنت يوم اتقول إن الشخص اللي جدامك هذا هو ناتج  تحديات وأشيا مر فيها في حياته.,Arabic,8250,21,Mixat-Part1
TheDirection_1_270_1505505_1505929.wav,بالظبط.,Arabic,424,1,Mixat-Part1
TheDirection_1_271_1505929_1511082.wav,بطي اليوم نفس الشي، اليوم يمكن هو عمره ست سنوات بس ما شاء الله في حركاته تلقى مكانه عمره اثنى عشر سنه.,Arabic,5153,22,Mixat-Part1
TheDirection_1_272_1511082_1511499.wav,بالظبط.,Arabic,417,1,Mixat-Part1
TheDirection_1_273_1511499_1512466.wav,ولا خمسه عشر سنه.,Arabic,967,4,Mixat-Part1
TheDirection_1_274_1512466_1513441.wav,مر في تجربه.,Arabic,975,3,Mixat-Part1
TheDirection_1_275_1513441_1514276.wav,مر في موقف.,Arabic,835,3,Mixat-Part1
TheDirection_1_276_1514276_1517432.wav,نمت شخصيته وأثرت في شخصيته.,Arabic,3156,5,Mixat-Part1
TheDirection_1_277_1517432_1522056.wav,فهو ما شا الله أنت تشوف من هاي الناحيه هاي تأثر وقام يساعد. ,Arabic,4624,13,Mixat-Part1
TheDirection_1_278_1522056_1534060.wav,بالظبط وهذا الشي ما تتخيل أثر هذا الشي النفسي عليك أنت، إنك تشوف يعني هاي النعمه من رب العالمين وكيف مهتم فيك، وهذا روحه؟,Arabic,12004,24,Mixat-Part1
TheDirection_1_279_1534060_1545879.wav,مثل ما تقول يسد جانب نفسي أو فجوه عندك مثلًا، أنت حاسس بضيج حاسس تعال أبوي بطي تعال تسولف وياه شوي أنت بخير.,Arabic,11819,23,Mixat-Part1
TheDirection_1_280_1545879_1555307.wav, بس ما شاء الله الحين من من اللي أشوفه أحيانًا واللي تعرضه في حسابك باطي ما شاء الله الناس اللي حولك ناس فعلًا تحبك، ناس مهتمه في. ,Arabic,9428,5,Mixat-Part1
TheDirection_1_281_1555307_1556874.wav,والله نعمه من رب العالمين.,Arabic,1567,5,Mixat-Part1
TheDirection_1_282_1556874_1558058.wav,هذا فضل من الله سبحانه.,Arabic,1184,5,Mixat-Part1
TheDirection_1_283_1558058_1560077.wav,فضل من رب العالمين، اللهم لك الحمد.,Arabic,2019,7,Mixat-Part1
TheDirection_1_284_1560077_1567214.wav,وهالشي هذا أعتقد لأي حد يمر في أي تحدي كان، مو بإنه إصابه في الضهر أو شي لا يعني شو ما بتمر به من تحديات.,Arabic,7137,25,Mixat-Part1
TheDirection_1_285_1567214_1570622.wav,ضيجه حتى لو اتضايق من شي.,Arabic,3408,6,Mixat-Part1
TheDirection_1_286_1570622_1572355.wav,الناس اللي حولك هذيله هم.,Arabic,1733,5,Mixat-Part1
TheDirection_1_287_1572355_1574200.wav,هم داعمينك، بالظبط.,Arabic,1845,3,Mixat-Part1
TheDirection_1_289_1574255_1592118.wav,في توثيقك ليومياتك أبو بطي، وايد من الناس يطرشولك يعني إنه هال[vibe] أو هالطاقه الإيجابيه اللي تعطيهم من خلال توثيقك ليومياتك شي هذا يؤثر علىهم بشكل إيجابي.,CS,17863,27,Mixat-Part1
